temperature,humidity,wind_speed,rainfall,visibility
25.0,92,15.8,0.05,10.0
28.0,79,9.0,0.1,10.0
29.0,89,16.9,0.65,10.0
25.6,25,28.1,0.0,10.0
25.7,33,14.4,0.0,10.0
25.1,9,8.6,0.0,10.0
16.9,52,6.5,0.17,9.0
28.0,66,9.0,0.0,10.0
23.0,50,20.2,0.0,10.0
11.5,69,12.2,0.69,10.0
29.0,70,19.1,0.0,10.0
30.0,70,13.0,0.17,10.0
10.0,62,3.6,0.0,10.0
21.0,26,11.2,0.35,10.0
-1.0,93,11.2,0.0,10.0
23.0,47,9.0,0.0,10.0
18.0,64,33.1,0.0,10.0
29.0,79,19.1,0.0,10.0
32.0,38,28.1,0.0,10.0
30.8,64,18.0,0.0,10.0
30.0,79,29.9,0.16,10.0
21.0,49,19.1,0.24,10.0
20.0,64,13.0,0.06,10.0
30.0,84,9.0,0.02,8.0
31.3,64,12.6,0.02,10.0
10.5,92,6.1,0.78,9.0
13.5,69,8.6,0.0,10.0
26.0,37,3.6,0.0,10.0
27.0,30,6.8,0.0,10.0
27.2,87,5.8,1.2,9.0
28.0,89,3.6,0.04,10.0
16.0,94,13.0,0.01,10.0
39.9,26,10.4,0.0,10.0
22.0,76,12.2,0.65,9.0
21.2,74,17.3,0.01,10.0
27.0,58,37.1,0.0,10.0
32.0,71,9.0,0.0,9.0
32.0,56,3.6,0.0,10.0
18.0,77,6.8,0.0,24.0
30.0,59,3.6,0.47,10.0
42.2,6,12.2,0.0,10.0
3.0,81,6.1,0.0,5.0
20.0,64,15.1,0.09,10.0
16.6,91,9.0,0.0,10.0
26.4,82,29.5,0.31,5.0
33.0,53,3.6,0.0,7.0
22.0,78,11.2,0.01,10.0
25.0,57,11.2,0.0,10.0
29.0,75,11.2,0.0,9.0
29.0,48,20.2,0.0,10.0
20.0,56,6.1,0.05,10.0
33.0,53,3.6,0.0,7.0
20.0,53,13.0,0.56,10.0
32.1,69,18.7,0.0,10.0
31.0,63,3.6,0.02,10.0
28.0,89,6.8,0.01,10.0
16.4,61,7.2,0.0,10.0
39.0,13,15.1,0.0,6.0
29.0,84,3.6,0.0,10.0
32.0,80,15.1,0.06,10.0
23.6,45,15.5,0.01,10.0
20.0,37,20.2,0.0,10.0
21.0,51,13.0,0.0,10.0
22.0,43,25.9,0.04,10.0
26.0,100,172.1,0.04,10.0
24.0,31,25.9,0.0,10.0
19.0,64,3.6,0.78,10.0
31.0,75,11.2,0.91,10.0
33.0,34,15.1,0.0,10.0
18.0,49,11.2,0.03,10.0
17.0,83,15.1,0.51,10.0
30.2,67,17.6,0.0,10.0
27.0,45,13.0,0.0,10.0
30.0,75,28.1,0.02,10.0
20.0,88,3.6,0.47,10.0
26.0,89,6.8,0.0,10.0
35.0,35,16.9,0.0,8.0
28.0,84,3.6,1.8,10.0
31.0,66,25.9,0.0,9.0
23.0,73,13.0,0.0,6.0
25.0,69,3.6,0.0,8.0
23.0,61,15.1,2.09,10.0
4.0,87,46.1,1.0,8.0
41.0,14,11.2,0.0,4.0
30.0,75,15.1,0.22,8.0
24.0,19,22.0,0.0,10.0
38.0,16,11.2,0.0,10.0
18.0,64,15.1,0.0,10.0
29.0,35,19.1,0.0,10.0
23.0,73,13.0,0.0,6.0
30.0,66,3.6,0.0,10.0
19.2,76,9.0,1.07,9.7
29.0,25,20.2,0.0,4.0
16.0,55,29.9,0.04,10.0
21.0,73,22.0,1.16,10.0
29.4,77,25.9,0.03,10.0
39.2,12,20.2,0.0,16.0
15.5,76,6.8,0.0,10.0
21.6,93,5.8,0.12,10.0
22.0,57,3.6,0.4,10.0
26.0,51,9.0,0.0,8.0
22.1,21,11.5,0.0,10.0
31.0,71,22.0,0.03,10.0
31.0,79,3.6,0.11,10.0
19.0,60,3.6,1.0,10.0
22.0,46,13.0,0.77,10.0
19.0,60,15.1,0.12,10.0
22.0,65,19.1,0.0,10.0
22.0,59,13.0,0.24,10.0
29.0,84,3.6,0.0,10.0
28.8,80,40.3,1.02,10.0
36.0,39,6.8,0.0,10.0
24.0,65,25.9,0.13,7.0
28.1,81,34.6,0.85,10.0
26.2,52,26.3,0.0,10.0
24.0,78,3.6,0.0,10.0
19.0,60,11.2,0.0,8.0
26.0,89,6.8,0.0,24.0
20.2,41,35.3,0.0,10.0
21.0,73,6.8,0.0,10.0
15.0,29,3.6,0.2,10.0
24.0,74,9.0,0.0,10.0
20.0,56,15.1,0.0,5.0
25.0,74,16.9,0.0,10.0
30.1,71,14.0,0.0,10.0
26.0,16,16.9,0.0,10.0
25.0,57,11.2,0.0,10.0
25.0,65,3.6,0.0,7.0
22.0,57,20.2,0.0,10.0
8.0,93,9.0,0.0,10.0
31.0,63,11.2,0.0,10.0
42.7,15,6.5,0.0,10.0
39.4,20,4.0,0.0,10.0
18.7,66,5.0,0.0,10.0
25.0,65,6.8,0.05,10.0
23.0,31,9.0,0.0,10.0
36.0,35,15.1,0.0,10.0
32.1,29,6.5,0.0,10.0
28.0,84,6.8,0.15,23.0
29.5,61,7.2,0.0,10.0
29.0,89,16.9,0.22,9.0
26.0,79,19.1,0.0,10.0
15.2,68,11.5,0.0,10.0
18.9,83,7.9,0.0,10.0
30.0,84,3.6,0.62,9.0
23.0,31,15.1,0.0,10.0
20.0,53,19.1,0.0,10.0
36.0,18,24.1,0.0,10.0
21.0,56,9.0,0.01,10.0
19.0,37,11.2,0.0,10.0
28.0,45,9.0,1.16,10.0
30.0,79,20.2,0.35,10.0
31.0,71,20.2,0.01,10.0
32.0,67,29.9,0.04,10.0
28.0,84,13.0,0.01,10.0
20.0,83,9.0,0.05,7.0
15.0,88,13.0,0.0,7.0
36.0,8,16.9,0.0,10.0
26.0,74,25.9,0.0,10.0
27.0,48,22.0,0.09,10.0
29.0,79,13.0,0.0,10.0
30.0,68,5.4,0.01,10.0
29.0,79,11.2,0.35,10.0
23.0,57,6.1,0.0,10.0
22.0,69,9.0,0.0,10.0
25.0,94,3.6,13.05,10.0
30.0,84,25.9,0.0,10.0
24.0,29,13.0,0.0,10.0
18.0,77,4.0,0.0,10.0
40.3,7,9.7,0.0,10.0
20.0,35,22.0,0.0,10.0
26.9,86,19.1,1.33,9.0
44.1,9,7.6,0.0,10.0
27.5,79,9.0,0.04,10.0
23.0,31,22.0,0.0,10.0
21.0,56,6.8,0.17,10.0
34.0,14,41.0,0.0,10.0
20.0,68,22.0,0.06,4.0
28.4,36,12.6,0.0,10.0
27.0,89,9.0,0.0,9.0
24.6,76,10.8,0.0,10.0
19.0,73,6.1,0.01,10.0
25.0,100,15.1,0.05,10.0
30.0,79,19.1,0.0,9.0
29.0,45,11.2,0.0,10.0
24.0,34,20.2,0.0,10.0
20.0,46,15.1,0.0,10.0
30.0,84,16.9,0.01,10.0
27.0,70,19.1,0.0,10.0
21.3,44,10.8,0.0,10.0
32.0,46,16.9,0.0,10.0
22.0,46,15.1,0.0,10.0
7.8,63,29.9,0.0,16.0
11.0,87,11.2,0.03,10.0
14.0,88,11.2,0.0,10.0
25.7,91,4.3,0.93,10.0
29.0,79,9.0,0.31,10.0
26.0,94,9.0,2.22,10.0
24.8,24,29.9,0.0,10.0
24.6,28,16.2,0.0,10.0
24.5,14,15.1,0.0,10.0
14.1,77,4.3,0.72,9.0
29.0,58,13.0,0.0,10.0
24.0,54,24.1,0.0,10.0
12.1,48,12.2,0.32,10.0
28.0,74,15.1,0.0,8.0
31.0,63,16.9,0.0,10.0
12.0,62,19.1,0.0,10.0
23.0,25,6.8,0.0,10.0
3.0,93,4.0,0.0,10.0
24.0,57,6.8,0.0,10.0
21.0,38,19.1,0.0,10.0
28.0,79,3.6,0.35,10.0
34.0,32,16.9,0.0,10.0
30.3,62,11.5,0.08,10.0
30.0,75,28.1,0.01,10.0
23.0,36,19.1,0.87,10.0
18.0,73,11.2,0.42,10.0
31.0,75,11.2,0.01,10.0
33.0,71,22.0,0.02,10.0
10.2,95,5.0,0.69,10.0
13.5,68,6.5,0.0,10.0
26.0,48,13.0,0.3,10.0
27.0,28,6.8,0.0,10.0
29.4,74,7.9,0.27,9.0
27.0,94,3.6,0.0,10.0
19.0,73,22.0,0.35,10.0
38.0,48,13.0,0.0,10.0
21.0,76,8.6,0.75,9.0
20.5,59,17.6,0.0,10.0
28.0,55,33.1,0.0,10.0
32.0,71,6.8,0.0,9.0
31.0,59,9.0,0.0,10.0
23.0,69,6.1,0.0,24.0
33.0,53,6.1,0.0,10.0
44.0,11,11.2,0.0,8.0
10.0,66,20.2,0.18,5.0
21.0,60,15.1,0.0,10.0
17.2,92,9.4,0.03,10.0
26.4,85,28.4,0.76,10.0
34.0,50,9.0,0.0,8.0
24.0,69,29.9,0.0,10.0
23.0,61,6.8,1.44,10.0
31.0,66,3.6,0.0,9.0
27.0,70,13.0,0.0,7.0
23.0,41,3.6,0.0,10.0
34.0,50,9.0,0.0,8.0
19.0,56,24.1,0.0,10.0
32.7,57,11.9,0.0,10.0
33.0,49,3.6,0.01,10.0
30.0,89,15.1,0.04,10.0
16.9,56,7.6,0.0,10.0
41.0,12,20.2,0.0,10.0
29.0,84,6.1,0.22,9.0
30.0,89,9.0,0.0,10.0
17.3,68,7.9,0.05,10.0
17.0,32,16.9,0.0,10.0
24.0,61,13.0,0.0,10.0
26.0,30,29.9,0.0,10.0
25.0,100,3.6,0.0,10.0
19.0,19,16.9,0.0,10.0
21.0,56,16.9,0.0,10.0
31.0,75,11.2,0.52,10.0
32.0,56,9.0,0.0,10.0
21.0,46,13.0,0.0,10.0
21.0,56,6.8,0.08,10.0
32.0,71,20.2,0.0,10.0
27.0,48,15.1,0.0,10.0
31.0,71,20.2,0.01,10.0
22.0,83,11.2,0.0,3.0
32.0,67,15.1,0.0,10.0
38.0,29,3.6,0.0,10.0
29.0,84,15.1,0.11,10.0
30.0,70,24.1,0.0,6.0
25.0,69,11.2,0.0,10.0
26.0,65,3.6,0.0,0.5
26.0,51,16.9,0.0,10.0
8.0,66,34.9,0.01,10.0
40.0,16,6.8,0.0,4.0
30.0,70,13.0,0.11,8.0
25.0,22,6.8,0.0,9.0
39.0,15,13.0,0.0,10.0
19.0,64,16.9,0.22,10.0
32.0,24,20.2,0.0,10.0
25.0,69,11.2,0.0,10.0
31.0,66,6.1,0.0,10.0
20.0,78,3.6,0.0,10.0
30.0,24,28.1,0.0,3.0
11.0,71,25.9,0.01,10.0
24.0,61,19.1,0.52,10.0
29.2,75,22.3,0.92,9.0
37.6,17,3.6,0.0,16.0
12.3,75,11.2,0.0,10.0
20.0,94,6.1,0.18,10.0
22.0,50,19.1,0.0,10.0
29.0,35,9.0,0.0,6.0
23.0,23,6.8,0.0,10.0
33.0,63,15.1,0.01,10.0
25.3,87,7.6,0.1,10.0
23.0,47,13.0,0.01,10.0
19.0,64,20.2,0.56,10.0
19.4,52,11.2,0.0,10.0
18.0,77,20.2,0.02,10.0
21.0,69,20.2,0.0,10.0
29.0,84,3.6,0.01,10.0
29.1,80,37.8,0.92,10.0
42.0,17,3.6,0.0,10.0
25.0,69,16.9,0.0,9.0
28.2,80,20.9,0.0,10.0
27.2,47,27.0,0.0,10.0
24.0,74,6.1,0.0,10.0
21.0,49,6.1,0.0,11.0
26.0,94,3.6,1.52,16.0
18.7,51,9.4,0.0,10.0
20.0,78,20.2,0.13,10.0
13.0,44,3.6,0.0,10.0
25.0,74,6.1,0.0,10.0
21.0,53,16.9,0.0,6.0
25.0,69,22.0,0.0,10.0
30.0,71,15.1,0.0,10.0
26.0,16,22.0,0.0,10.0
25.0,51,16.9,0.0,10.0
23.0,69,6.8,0.0,7.0
19.0,78,11.2,0.7,10.0
14.0,72,9.0,0.0,10.0
29.0,89,6.8,0.0,10.0
42.9,12,6.1,0.0,10.0
34.0,53,11.2,0.0,10.0
17.0,86,3.6,0.0,10.0
27.0,66,6.8,0.07,10.0
18.0,34,6.8,0.0,10.0
34.0,44,9.0,0.0,10.0
33.5,22,12.6,0.0,10.0
28.0,84,11.2,0.0,23.0
23.9,59,8.3,0.0,10.0
30.0,79,15.1,0.24,9.0
24.0,83,15.1,0.05,10.0
19.7,43,5.8,0.0,10.0
18.4,80,7.9,0.01,10.0
31.0,75,6.8,0.94,10.0
23.0,50,6.8,0.0,10.0
20.0,53,19.1,0.0,10.0
38.0,11,24.1,0.0,10.0
23.0,41,11.2,0.0,10.0
24.0,29,22.0,0.0,10.0
27.0,51,6.8,0.68,10.0
31.0,66,16.9,0.0,10.0
31.0,66,20.2,0.04,10.0
31.0,66,34.9,0.0,10.0
25.0,94,6.1,0.1,10.0
19.0,94,15.1,2.19,8.0
15.0,94,13.0,0.0,8.0
39.0,7,11.2,0.0,10.0
27.0,70,22.0,0.0,10.0
26.0,54,20.2,0.01,10.0
29.0,75,15.1,0.02,10.0
30.0,75,11.2,0.12,10.0
28.0,79,9.0,0.0,10.0
24.0,57,6.8,0.0,10.0
21.0,56,22.0,0.37,10.0
25.7,89,7.6,0.0,10.0
30.0,79,28.1,0.1,10.0
24.0,31,15.1,0.0,10.0
16.0,100,6.8,0.0,3.5
40.6,10,6.1,0.0,10.0
20.0,37,13.0,0.0,10.0
26.0,89,6.1,0.32,9.0
41.6,17,22.7,0.0,10.0
28.9,73,9.7,0.46,10.0
15.0,21,16.9,0.0,10.0
22.0,57,6.8,0.32,10.0
32.0,17,38.9,0.0,10.0
20.0,68,3.6,0.02,5.0
28.0,45,15.1,0.0,10.0
30.0,84,6.1,0.0,10.0
24.8,75,7.9,0.0,10.0
22.0,61,19.1,0.0,10.0
25.0,100,9.0,0.0,10.0
31.0,75,25.9,0.03,9.0
26.0,61,24.1,0.0,10.0
27.0,32,6.1,0.0,10.0
23.0,50,6.8,0.0,10.0
30.0,84,11.2,0.04,10.0
26.0,61,19.1,0.21,10.0
21.7,44,15.1,0.0,10.0
32.0,52,19.1,0.0,10.0
20.0,40,15.1,0.0,10.0
9.4,59,20.2,0.0,16.0
11.0,71,13.0,0.0,10.0
17.0,72,11.2,0.0,10.0
25.0,94,3.6,0.06,10.0
28.0,79,11.2,0.01,10.0
28.0,84,6.8,0.0,10.0
24.7,16,23.4,0.0,10.0
23.0,36,18.4,0.0,10.0
24.5,21,14.4,0.0,10.0
21.8,30,13.0,0.0,10.0
26.0,58,15.1,0.21,10.0
26.0,37,31.0,0.0,10.0
10.2,70,6.5,1.09,10.0
28.0,74,20.2,0.0,10.0
31.0,63,20.2,0.15,10.0
13.0,88,6.8,0.0,10.0
21.0,38,16.9,0.0,10.0
7.0,76,13.0,0.0,10.0
22.0,73,24.1,0.42,10.0
21.0,46,11.2,0.0,10.0
28.0,74,13.0,0.0,10.0
35.0,35,20.2,0.0,10.0
30.2,61,4.0,0.06,10.0
29.0,79,37.1,0.0,10.0
19.0,64,6.8,0.01,10.0
16.0,88,6.1,0.81,10.0
31.0,75,9.0,0.01,10.0
33.0,75,22.0,0.01,10.0
10.3,92,3.6,0.06,10.0
17.8,23,4.3,0.0,10.0
26.0,48,24.1,0.54,10.0
27.0,32,3.6,0.0,10.0
28.6,82,7.9,0.96,10.0
28.0,89,3.6,0.46,10.0
20.0,64,29.9,0.84,10.0
39.0,40,11.2,0.0,10.0
30.0,55,258.8,0.18,10.0
20.5,51,17.3,0.0,10.0
29.0,52,29.9,0.0,10.0
30.0,79,6.8,0.06,10.0
30.7,54,4.7,0.09,9.0
20.0,78,3.6,0.0,24.0
37.6,31,3.6,0.0,10.0
45.0,10,13.0,0.0,8.0
10.0,94,11.2,0.96,8.0
21.0,53,11.2,0.0,10.0
24.9,61,19.4,0.0,10.0
26.3,84,31.3,0.22,5.0
36.6,33,3.6,0.0,10.0
25.0,65,20.2,0.01,10.0
20.0,94,9.0,1.08,10.0
30.0,55,3.6,0.0,9.0
28.0,58,29.9,0.0,8.0
19.0,73,19.1,0.03,10.0
36.1,34,3.6,0.0,10.0
21.0,56,28.1,0.0,10.0
32.4,57,14.8,0.0,10.0
30.0,62,6.1,0.17,10.0
30.0,75,11.2,0.03,10.0
15.6,68,7.9,0.0,10.0
37.0,20,11.2,0.0,6.0
28.0,84,6.8,0.0,6.0
29.0,94,13.0,0.01,8.0
22.8,46,19.1,0.0,10.0
16.0,31,25.9,0.0,10.0
21.1,48,10.8,0.0,10.0
22.0,57,3.6,0.0,10.0
25.0,100,6.1,0.0,10.0
18.0,28,11.2,0.0,10.0
19.0,56,15.1,0.26,10.0
29.0,79,16.9,0.0,10.0
33.0,53,19.1,0.0,10.0
20.0,64,15.1,0.01,10.0
27.0,37,25.9,0.0,10.0
33.0,67,19.1,0.0,10.0
26.0,48,19.1,0.0,10.0
31.0,71,28.1,0.0,10.0
22.0,78,15.1,0.0,3.0
33.0,63,15.1,0.02,10.0
34.0,56,22.0,0.0,10.0
30.0,79,15.1,0.73,10.0
31.0,66,22.0,0.0,7.0
22.0,65,20.2,0.0,10.0
25.0,61,3.6,0.0,1.0
25.0,54,24.1,0.0,10.0
8.0,71,37.1,0.34,10.0
38.0,29,11.2,0.0,3.5
29.0,79,9.0,0.23,5.0
20.0,56,6.8,0.21,10.0
35.1,19,20.9,0.0,10.0
17.0,59,13.0,0.52,10.0
27.0,54,16.9,0.0,10.0
22.0,65,20.2,0.0,10.0
33.0,63,28.1,0.0,10.0
20.6,85,16.9,0.01,11.0
29.0,35,28.1,0.0,3.0
12.0,94,19.1,0.02,10.0
24.0,57,15.1,0.27,10.0
29.0,72,24.5,0.0,10.0
35.9,19,3.6,0.0,16.0
14.5,76,4.3,0.0,10.0
21.1,95,5.4,0.16,10.0
25.0,44,16.9,0.05,10.0
25.0,74,11.2,0.0,7.0
23.9,17,13.0,0.0,10.0
30.0,84,16.9,0.05,10.0
26.7,82,4.0,0.21,9.0
13.0,100,13.0,0.08,10.0
16.0,88,13.0,0.0,10.0
14.0,94,15.1,0.22,10.0
15.0,67,20.2,0.0,10.0
22.9,46,6.8,0.0,10.0
28.0,89,3.6,0.04,10.0
28.8,80,39.6,0.23,10.0
41.0,25,3.6,0.0,10.0
25.0,57,31.0,0.0,10.0
29.0,79,16.9,0.01,24.0
28.5,43,27.7,0.0,10.0
23.0,78,25.9,0.01,8.0
22.0,35,6.1,0.0,14.0
28.0,84,6.1,0.57,24.0
19.8,49,18.4,0.03,10.0
26.0,32,41.0,0.0,10.0
20.0,30,3.6,0.01,10.0
24.0,78,3.6,0.58,10.0
21.0,53,20.2,0.0,6.0
23.7,61,13.7,0.0,10.0
29.4,75,7.9,0.06,10.0
25.0,17,9.0,0.0,10.0
28.0,40,19.1,0.0,10.0
22.0,69,6.1,0.0,8.0
23.0,61,19.1,0.28,10.0
11.0,94,56.2,0.66,4.1
29.0,89,6.8,0.0,10.0
42.0,18,6.1,0.0,10.0
35.0,60,9.0,0.0,10.0
17.0,82,5.0,0.0,10.0
27.0,58,33.1,1.72,10.0
22.0,29,6.8,0.0,10.0
33.0,49,11.2,0.0,10.0
34.0,19,11.5,0.0,10.0
27.0,94,6.8,0.0,24.0
28.0,55,3.6,0.0,10.0
28.0,84,6.8,0.38,9.0
25.0,89,15.1,0.0,10.0
26.8,48,27.7,0.0,10.0
17.7,80,5.8,0.0,10.0
31.0,66,6.1,0.02,10.0
27.0,32,16.9,0.0,10.0
20.0,49,16.9,0.0,10.0
34.0,36,15.1,0.0,10.0
26.0,21,22.0,0.0,10.0
22.0,46,6.8,0.28,10.0
26.0,51,9.0,0.01,10.0
30.0,66,22.0,0.47,10.0
28.0,79,29.9,0.02,10.0
28.0,79,29.9,0.03,10.0
25.0,94,3.6,0.08,10.0
20.0,83,9.0,0.0,10.0
14.0,100,11.2,0.86,5.0
41.0,7,19.1,0.0,10.0
28.0,66,22.0,0.0,10.0
26.0,54,37.1,0.03,10.0
29.0,75,3.6,0.05,10.0
30.0,79,15.1,0.06,10.0
29.0,75,3.6,0.0,10.0
23.0,69,20.2,0.04,10.0
16.0,100,13.0,4.05,10.0
26.2,83,5.8,0.0,10.0
30.0,79,25.9,0.0,10.0
26.0,18,11.2,0.0,10.0
17.0,94,6.8,0.0,4.0
41.0,11,17.6,0.0,10.0
17.0,55,13.0,0.0,10.0
26.0,94,13.0,0.28,10.0
41.6,16,11.5,0.0,10.0
29.0,79,6.1,0.08,10.0
18.0,18,16.9,0.0,10.0
17.0,77,16.9,0.46,10.0
34.0,20,29.9,0.0,10.0
25.0,61,3.6,0.0,7.0
26.9,42,19.8,0.0,10.0
27.0,89,3.6,0.88,10.0
24.1,76,8.3,0.0,10.0
26.0,32,24.1,3.42,10.0
26.3,84,10.4,0.0,10.0
31.0,66,24.1,0.0,10.0
28.0,40,20.2,0.0,10.0
22.4,44,5.0,0.0,10.0
21.0,49,25.9,0.0,10.0
29.0,89,3.6,1.65,10.0
26.0,70,22.0,0.0,10.0
22.8,43,14.0,0.0,10.0
32.0,59,13.0,0.0,10.0
14.0,94,6.8,0.13,7.0
11.1,54,24.1,0.0,16.0
13.0,88,15.1,0.0,10.0
24.0,36,15.1,0.0,10.0
23.0,100,6.1,0.05,10.0
28.0,84,4.0,0.0,10.0
27.0,89,6.8,0.02,10.0
25.5,14,21.6,0.0,10.0
23.4,27,16.6,0.0,10.0
23.9,19,11.9,0.0,10.0
19.9,40,7.6,0.0,10.0
25.0,41,15.1,0.0,10.0
23.0,53,16.9,0.0,10.0
8.4,80,9.7,0.58,10.0
29.0,70,22.0,0.0,10.0
25.0,94,16.9,0.53,8.0
13.0,82,13.0,0.0,10.0
22.0,33,20.2,0.3,10.0
1.0,100,3.6,0.0,10.0
22.0,50,16.9,0.25,10.0
21.0,38,15.1,0.0,10.0
28.0,70,9.0,0.0,10.0
33.0,53,15.1,0.0,10.0
33.8,45,11.2,0.0,10.0
31.0,66,33.1,0.0,10.0
23.0,47,19.1,0.99,10.0
18.0,64,24.1,0.43,10.0
30.0,79,11.2,0.0,10.0
31.5,67,18.4,0.01,10.0
10.6,92,4.7,0.07,10.0
16.9,44,8.3,0.0,10.0
19.0,64,11.2,0.91,10.0
24.0,39,9.0,0.0,10.0
31.7,60,7.9,0.0,10.0
28.0,100,3.6,0.41,10.0
13.0,94,28.1,1.7,1.0
41.5,21,5.4,0.0,10.0
31.0,46,19.1,0.39,10.0
20.9,53,12.6,0.0,10.0
27.0,58,38.9,0.0,10.0
29.0,84,3.6,0.53,9.0
26.0,70,6.1,0.0,10.0
20.0,100,3.6,0.0,8.0
30.0,75,11.2,0.0,10.0
44.0,6,18.4,0.0,10.0
10.0,94,11.2,0.96,4.0
26.0,70,19.1,0.0,10.0
22.6,66,5.4,0.14,9.0
26.0,73,32.8,0.0,10.0
32.0,56,9.0,0.0,9.0
24.0,65,9.0,0.0,10.0
19.0,64,3.6,1.26,10.0
29.0,62,3.6,0.0,9.0
28.0,66,24.1,0.0,10.0
17.0,77,16.9,0.0,10.0
32.0,56,9.0,0.0,9.0
21.0,56,34.9,0.0,10.0
33.3,57,16.2,0.0,10.0
29.0,75,4.0,0.34,10.0
24.0,94,15.1,0.32,10.0
13.4,70,3.6,0.0,10.0
38.0,15,20.2,0.0,10.0
28.0,84,6.8,0.0,7.0
28.0,89,9.0,0.09,10.0
22.5,47,21.6,0.0,10.0
20.0,30,24.1,0.0,10.0
19.8,41,11.2,0.0,10.0
21.6,43,11.5,0.0,10.0
24.0,100,6.8,0.0,10.0
20.0,26,19.1,0.0,10.0
18.0,77,6.1,0.46,10.0
29.0,79,6.8,0.01,10.0
33.0,49,19.1,0.0,10.0
22.0,41,15.1,0.0,10.0
24.0,57,19.1,1.56,10.0
29.7,72,24.8,0.0,10.0
27.0,45,13.0,0.0,10.0
30.0,70,28.1,0.0,10.0
22.0,83,11.2,0.0,4.0
31.0,75,19.1,0.0,10.0
33.0,56,20.2,0.0,8.0
31.0,71,19.1,0.64,10.0
22.3,90,9.0,1.91,5.0
22.0,53,19.1,0.01,10.0
24.0,78,3.6,0.0,1.0
22.0,61,16.9,0.0,10.0
8.0,61,42.8,0.05,10.0
37.0,42,15.1,0.0,3.5
29.0,79,15.1,2.49,8.0
19.0,56,51.8,1.16,6.0
38.0,19,20.2,0.0,10.0
16.0,68,28.1,0.69,10.0
29.0,52,11.2,0.0,10.0
22.0,53,19.1,0.01,10.0
26.8,69,5.0,0.0,10.0
20.0,78,16.9,0.0,10.0
31.0,26,28.1,0.0,5.0
16.0,51,29.9,0.19,10.0
23.0,57,13.0,0.11,10.0
29.1,76,15.8,0.1,10.0
39.0,16,3.6,0.0,16.0
13.0,85,5.0,0.0,10.0
20.6,96,4.7,0.03,2.0
25.0,32,22.0,0.0,10.0
25.0,83,13.0,0.0,7.0
24.7,14,6.5,0.0,10.0
32.0,75,15.1,0.02,10.0
28.0,79,3.6,0.02,10.0
18.0,64,3.6,0.65,10.0
23.0,44,19.1,0.96,10.0
16.0,68,16.9,0.14,10.0
12.0,88,24.1,0.02,10.0
24.0,50,20.2,0.0,10.0
28.0,89,3.6,0.04,10.0
28.5,84,45.0,1.35,10.0
33.0,56,16.9,0.0,10.0
27.0,42,16.9,0.0,10.0
29.0,84,9.0,0.18,24.0
28.0,42,27.7,0.0,10.0
23.0,65,25.9,0.06,10.0
22.0,46,6.1,0.0,11.0
29.0,84,6.1,0.01,24.0
20.9,42,8.6,0.0,10.0
21.0,69,33.1,0.05,10.0
11.0,82,3.6,0.0,10.0
22.0,65,3.6,0.47,10.0
21.0,64,28.1,0.0,7.0
26.0,54,15.1,0.0,10.0
28.0,80,14.8,0.0,10.0
25.0,18,22.0,0.0,10.0
32.0,36,9.0,0.0,10.0
22.0,78,3.6,0.0,8.0
18.0,68,25.9,0.05,10.0
11.0,87,29.9,0.01,10.0
30.0,79,3.6,0.0,10.0
42.6,17,4.0,0.0,10.0
36.2,37,8.3,0.0,10.0
16.2,82,3.6,0.0,10.0
19.0,88,3.6,0.18,10.0
22.0,29,11.2,0.0,10.0
35.0,39,11.2,0.0,10.0
35.2,18,13.0,0.0,10.0
28.0,84,20.2,0.64,21.0
29.9,55,4.0,0.0,10.0
28.0,89,9.0,0.0,9.0
25.0,94,19.1,0.0,10.0
28.8,47,27.7,0.0,10.0
17.5,81,7.2,0.01,10.0
31.0,66,9.0,0.0,10.0
27.0,37,22.0,0.0,10.0
20.0,53,16.9,0.0,10.0
36.0,33,15.1,0.0,10.0
25.0,28,16.9,0.02,10.0
22.0,25,15.1,0.0,10.0
26.0,51,15.1,0.11,10.0
28.0,94,22.0,0.13,10.0
30.0,70,19.1,0.05,10.0
31.0,71,37.1,0.0,10.0
26.0,94,11.2,0.0,10.0
22.0,65,19.1,0.0,10.0
17.0,72,33.1,0.04,10.0
41.0,6,6.1,0.0,10.0
26.0,74,22.0,0.0,10.0
23.0,53,20.2,0.78,10.0
29.0,75,19.1,0.03,10.0
29.0,75,19.1,0.28,10.0
28.0,89,6.1,1.24,10.0
22.0,53,20.2,0.03,10.0
19.0,73,6.8,0.85,10.0
26.1,89,9.0,0.0,10.0
31.0,75,29.9,0.02,10.0
22.0,41,9.0,0.0,10.0
16.0,94,3.6,0.0,10.0
36.7,24,19.1,0.0,10.0
22.0,31,16.9,0.0,10.0
26.0,94,33.1,1.63,10.0
42.9,12,16.9,0.0,10.0
32.0,67,6.8,0.49,10.0
19.0,30,22.0,0.0,10.0
18.0,60,6.1,0.16,10.0
33.0,17,42.8,0.0,8.0
28.0,35,3.6,0.01,10.0
26.0,54,19.1,0.0,10.0
30.0,75,9.0,0.0,10.0
25.1,77,9.4,0.0,10.0
23.0,50,15.1,0.0,10.0
23.0,100,3.6,0.0,10.0
31.0,71,24.1,0.54,10.0
26.0,58,34.9,0.36,10.0
28.0,27,19.1,0.01,10.0
22.0,41,3.6,0.0,10.0
27.0,94,3.6,0.09,10.0
25.0,74,13.0,0.0,10.0
19.9,62,7.6,0.11,10.0
36.0,25,9.0,0.0,10.0
